tick,true_log_vol,true_vol,true_hypo,return,is_outlier,outlier_sigma,est_log_vol,est_vol,vol_std,est_hypo,weight_calm,weight_trend,weight_crisis,ess,min_weight,outlier_frac,learned_mu,learned_sigma,latency_us
3882,-1.740838,0.175373,2,0.07683097,0,0.0,-1.999273,0.142759,0.313438,0,0.5317,0.2925,0.1758,331.44,0.0000,0.0110,-4.0463,0.0883,50.70
3883,-1.629648,0.195999,2,0.21524009,0,0.0,-1.876453,0.161887,0.324363,2,0.4965,0.2293,0.2741,275.24,0.0000,0.0128,-1.1137,0.0860,50.20
3884,-1.160135,0.313444,2,-0.59839855,0,0.0,-1.307325,0.281369,0.293729,2,0.0988,0.0643,0.8369,64.95,0.0000,0.1131,-1.0537,0.0789,78.70
3885,-1.537646,0.214886,2,0.06263687,0,0.0,-1.421827,0.258627,0.398057,2,0.1874,0.1193,0.6933,471.88,0.0000,0.0258,-1.0238,0.0784,85.30
3886,-1.378443,0.251971,2,-0.68871892,0,0.0,-1.076888,0.347950,0.209840,2,0.0352,0.0598,0.9051,435.09,0.0000,0.0440,-1.0204,0.0779,54.70
3887,-1.633534,0.195238,2,-0.23138944,0,0.0,-1.099042,0.340917,0.216060,2,0.0526,0.0892,0.8582,438.42,0.0000,0.0132,-1.0899,0.0814,53.00
3888,-1.640358,0.193911,2,-0.12965658,0,0.0,-1.149134,0.325829,0.238857,2,0.0702,0.1336,0.7962,448.99,0.0000,0.0182,-1.0326,0.0875,84.50
3889,-1.420272,0.241648,2,0.32940187,0,0.0,-1.137075,0.329430,0.232909,2,0.0701,0.1472,0.7827,440.28,0.0000,0.0121,-1.0124,0.0801,52.90
3890,-2.263771,0.103958,2,0.10895636,0,0.0,-1.203308,0.310367,0.261484,2,0.1055,0.2053,0.6892,445.04,0.0000,0.0195,-1.0987,0.0809,52.90
3891,-2.348765,0.095487,2,0.05932024,0,0.0,-1.295389,0.285977,0.300006,2,0.1547,0.2563,0.5890,428.20,0.0000,0.0287,-1.0220,0.0811,83.60
3892,-2.072339,0.125891,2,-0.25156733,0,0.0,-1.298565,0.285001,0.298592,2,0.1691,0.2436,0.5873,430.21,0.0000,0.0116,-1.0784,0.0853,52.60
3893,-1.846849,0.157733,2,0.23703977,0,0.0,-1.312542,0.281408,0.302727,2,0.1854,0.2398,0.5748,428.34,0.0000,0.0115,-1.0477,0.0795,52.30
3894,-2.458701,0.085546,2,-0.00264504,0,0.0,-1.413642,0.257740,0.344109,2,0.2188,0.2936,0.4876,385.03,0.0000,0.2017,-1.0477,0.0795,109.90
3895,-2.156422,0.115738,2,-0.11545672,0,0.0,-1.522050,0.233252,0.365352,2,0.2640,0.3484,0.3876,322.97,0.0000,0.0138,-1.0477,0.0795,56.00
3896,-1.949339,0.142368,2,-0.07763854,0,0.0,-1.664745,0.203712,0.379269,1,0.3157,0.4099,0.2744,248.01,0.0000,0.0153,-2.9769,0.0973,73.60
3897,-1.900552,0.149486,2,0.05138828,0,0.0,-1.821392,0.174555,0.378855,1,0.3757,0.4470,0.1773,478.00,0.0000,0.0182,-2.9769,0.0973,82.00
3898,-1.896891,0.150034,2,-0.01112402,0,0.0,-1.986661,0.147323,0.363548,1,0.3927,0.5054,0.1019,412.98,0.0000,0.0503,-2.9769,0.0973,70.10
3899,-1.488662,0.225674,2,-0.22727367,0,0.0,-1.837969,0.169751,0.346986,1,0.4172,0.4182,0.1646,467.39,0.0000,0.0147,-2.9769,0.0973,49.80
3900,-1.092444,0.335396,2,0.66275480,0,0.0,-1.213822,0.312689,0.341265,2,0.1465,0.1129,0.7406,225.69,0.0000,0.1374,-1.0409,0.0830,76.80
3901,-1.078711,0.340034,2,-0.01830594,0,0.0,-1.370633,0.276257,0.437936,2,0.2150,0.1881,0.5969,456.61,0.0000,0.0674,-1.0507,0.0909,88.10
3902,-1.209254,0.298420,2,-0.09169677,0,0.0,-1.536395,0.239786,0.486356,2,0.2758,0.2720,0.4522,335.85,0.0000,0.0169,-1.0797,0.0833,84.60
3903,-1.408334,0.244550,2,-0.07939914,0,0.0,-1.735372,0.199839,0.506188,1,0.3326,0.3418,0.3256,211.88,0.0000,0.0151,-2.9908,0.0986,73.10
3904,-1.263075,0.282783,2,-0.29307416,0,0.0,-1.422675,0.257213,0.368932,2,0.2712,0.2077,0.5211,386.19,0.0000,0.0162,-1.0975,0.0811,50.40
3905,-2.347864,0.095573,2,0.19213932,0,0.0,-1.445099,0.250912,0.359115,2,0.2992,0.2128,0.4880,386.13,0.0000,0.0114,-0.9429,0.0918,80.90
3906,-2.868382,0.056791,2,-0.04865206,0,0.0,-1.594696,0.218846,0.389236,2,0.3694,0.2741,0.3565,425.65,0.0000,0.0240,-1.0166,0.0733,50.20
3907,-2.539823,0.078880,2,-0.01699738,0,0.0,-1.771307,0.184947,0.402623,1,0.4210,0.3522,0.2269,423.49,0.0000,0.0450,-2.9908,0.0986,66.20
3908,-1.790480,0.166880,2,-0.10676590,0,0.0,-1.874606,0.165830,0.383517,1,0.4610,0.3726,0.1664,393.65,0.0000,0.0104,-2.9908,0.0986,52.50
3909,-1.548972,0.212466,2,-0.15064039,0,0.0,-1.891388,0.161677,0.359969,1,0.4875,0.3642,0.1483,368.96,0.0000,0.0096,-2.9908,0.0986,50.20
3910,-2.129993,0.118838,2,0.00480096,0,0.0,-2.033306,0.139701,0.347029,1,0.5185,0.3802,0.1012,344.12,0.0000,0.0820,-2.9908,0.0986,133.30
3911,-1.903910,0.148985,2,-0.04273322,0,0.0,-2.161369,0.122043,0.328120,1,0.5444,0.4003,0.0553,322.41,0.0000,0.0140,-2.9908,0.0986,50.60
3912,-1.912673,0.147685,2,0.04203074,0,0.0,-2.274145,0.108355,0.312033,1,0.5530,0.4072,0.0398,307.31,0.0000,0.0129,-2.9908,0.0986,50.50
3913,-1.553135,0.211584,2,0.29005653,0,0.0,-1.907705,0.156831,0.321758,1,0.5334,0.2939,0.1728,304.67,0.0000,0.0443,-2.9908,0.0986,51.90
3914,-0.612105,0.542208,2,0.42624819,0,0.0,-1.476344,0.239894,0.314088,2,0.3305,0.1375,0.5320,191.37,0.0000,0.0512,-1.0732,0.0809,73.60
3915,-1.329475,0.264616,2,0.51532160,0,0.0,-1.204667,0.308180,0.237611,2,0.1455,0.0731,0.7814,363.51,0.0000,0.0246,-1.0345,0.0699,82.70
3916,-2.122324,0.119753,2,0.00398072,0,0.0,-1.258338,0.294179,0.267979,2,0.1838,0.1087,0.7074,397.08,0.0000,0.1862,-1.1186,0.0815,107.20
3917,-2.505809,0.081610,2,-0.05544872,0,0.0,-1.341685,0.273351,0.304640,2,0.2583,0.1482,0.5935,442.77,0.0000,0.0281,-1.0724,0.0810,52.30
3918,-2.644640,0.071031,2,0.07534034,0,0.0,-1.445933,0.249191,0.341292,2,0.3365,0.1912,0.4723,469.93,0.0000,0.0195,-1.0702,0.0740,51.40
3919,-2.385851,0.092011,2,0.03093999,0,0.0,-1.588786,0.219030,0.377200,2,0.4140,0.2460,0.3400,451.44,0.0000,0.0335,-1.0438,0.0827,87.60
3920,-2.326841,0.097604,2,-0.04911907,0,0.0,-1.749054,0.188147,0.392638,1,0.4817,0.2968,0.2215,386.33,0.0000,0.0193,-2.9908,0.0986,51.90
3921,-1.159803,0.313548,2,-0.17109282,0,0.0,-1.752498,0.185960,0.368189,1,0.5242,0.2770,0.1988,377.00,0.0000,0.0097,-2.9908,0.0986,51.60
3922,-0.670842,0.511278,2,0.01594268,0,0.0,-1.911734,0.158488,0.362211,1,0.5555,0.3318,0.1128,314.89,0.0000,0.0379,-2.9908,0.0986,75.10
3923,-0.367935,0.692162,2,0.22930451,0,0.0,-1.786215,0.178179,0.339935,0,0.5640,0.2746,0.1614,352.45,0.0000,0.0123,-3.9873,0.0746,83.30
3924,0.720881,2.056244,2,2.75264140,0,0.0,-1.733458,0.192332,0.403714,1,0.4064,0.3250,0.2686,370.66,0.0000,1.0000,-2.9908,0.0986,62.40
3925,0.386497,1.471816,2,0.74492773,0,0.0,-1.098303,0.347425,0.308731,2,0.0818,0.0640,0.8541,239.21,0.0000,0.1108,-1.0680,0.0710,82.00
3926,0.812853,2.254330,2,-3.70082595,0,0.0,-1.074970,0.354633,0.296335,2,0.0523,0.0757,0.8720,493.29,0.0000,1.0000,-1.0505,0.0706,38.50
3927,0.986622,2.682160,2,-2.42798172,0,0.0,-1.048396,0.362996,0.277919,2,0.0321,0.0785,0.8894,468.77,0.0000,0.9925,-1.0319,0.0749,77.60
3928,1.034409,2.813444,2,-0.04466792,0,0.0,-1.150783,0.333379,0.349376,2,0.0703,0.1235,0.8061,490.11,0.0000,0.0432,-1.1031,0.0726,54.40
3929,0.383842,1.467914,2,-1.10153950,0,0.0,-0.839000,0.443139,0.232054,2,0.0248,0.0368,0.9383,400.10,0.0000,0.1342,-1.0353,0.0775,43.50
3930,0.468162,1.597057,2,-3.53544738,0,0.0,-0.857264,0.435143,0.228956,2,0.0194,0.0541,0.9264,386.59,0.0000,0.9995,-1.1195,0.0741,60.30
3931,-0.066625,0.935546,2,-0.47685383,0,0.0,-0.863805,0.430732,0.207716,2,0.0311,0.0697,0.8992,377.32,0.0000,0.0128,-1.0757,0.0694,41.40
3932,0.200597,1.222132,2,2.04118626,0,0.0,-0.791551,0.470770,0.274986,2,0.0279,0.0614,0.9107,345.72,0.0000,0.7931,-1.0552,0.0786,38.70
3933,-0.470423,0.624738,2,0.29620819,0,0.0,-0.864127,0.435777,0.258543,2,0.0393,0.0991,0.8616,353.69,0.0000,0.0133,-1.0035,0.0729,62.50
3934,-0.584099,0.557608,2,0.60857369,0,0.0,-0.823885,0.450214,0.226936,2,0.0365,0.0997,0.8639,332.85,0.0000,0.0153,-1.0599,0.0820,40.70
3935,-0.186742,0.829658,2,-0.04589335,0,0.0,-0.913849,0.412187,0.235391,2,0.0608,0.1228,0.8164,345.63,0.0000,0.0498,-1.0732,0.0711,42.40
3936,-0.594367,0.551912,2,-0.33086084,0,0.0,-0.954346,0.395613,0.233565,2,0.0785,0.1417,0.7798,346.94,0.0000,0.0121,-1.1362,0.0828,62.80
3937,-0.734837,0.479583,2,0.07634624,0,0.0,-1.041841,0.364202,0.255037,2,0.0982,0.1852,0.7166,354.28,0.0000,0.0295,-1.0600,0.0764,40.70
3938,-0.783123,0.456977,2,0.03935992,0,0.0,-1.142545,0.331980,0.287461,2,0.1210,0.2427,0.6364,348.01,0.0000,0.0454,-1.0357,0.0723,42.40
3939,-0.593171,0.552572,2,-0.65180149,0,0.0,-0.969157,0.388221,0.215787,2,0.0881,0.0964,0.8155,327.57,0.0000,0.0242,-1.0753,0.0728,40.60
3940,-1.189428,0.304395,2,-0.10185795,0,0.0,-1.043470,0.362227,0.239636,2,0.1160,0.1408,0.7432,340.61,0.0000,0.0234,-1.0517,0.0699,63.30
3941,-1.556712,0.210828,2,0.37905803,0,0.0,-1.039709,0.362964,0.231549,2,0.1124,0.1422,0.7454,331.72,0.0000,0.0120,-1.0980,0.0739,40.60
3942,-2.162871,0.114995,2,-0.20082589,0,0.0,-1.099509,0.343435,0.251512,2,0.1389,0.1817,0.6794,338.70,0.0000,0.0136,-1.0623,0.0752,40.60
3943,-2.766463,0.062884,2,-0.05100918,0,0.0,-1.198454,0.314162,0.290143,2,0.1745,0.2511,0.5744,341.89,0.0000,0.0346,-1.0867,0.0661,40.70
3944,-3.284202,0.037470,2,0.01982062,0,0.0,-1.322029,0.281291,0.332905,2,0.2228,0.3139,0.4633,318.03,0.0000,0.0630,-1.0409,0.0716,85.70
3945,-2.458016,0.085605,2,0.06538825,0,0.0,-1.466899,0.246297,0.364534,1,0.2692,0.3881,0.3427,265.48,0.0000,0.0216,-2.9908,0.0986,40.50
3946,-2.418987,0.089012,2,0.08723183,0,0.0,-1.614030,0.213978,0.376462,1,0.3131,0.4520,0.2349,212.20,0.0000,0.0145,-2.9908,0.0986,58.10
3947,-2.237374,0.106738,2,-0.01661065,0,0.0,-1.783571,0.181123,0.378140,1,0.3579,0.4889,0.1532,477.86,0.0000,0.0454,-2.9908,0.0986,72.30
3948,-2.649218,0.070707,2,-0.18792692,0,0.0,-1.769167,0.182142,0.353864,1,0.3863,0.4574,0.1563,483.39,0.0000,0.0106,-2.9908,0.0986,38.90
3949,-1.261752,0.283158,2,0.23214249,0,0.0,-1.698258,0.194363,0.338326,1,0.4119,0.3881,0.2000,493.22,0.0000,0.0119,-2.9908,0.0986,38.80
3950,-1.413790,0.243220,2,0.25029598,0,0.0,-1.625695,0.208223,0.329668,1,0.4180,0.3171,0.2648,480.44,0.0000,0.0119,-2.9908,0.0986,39.10
3951,-1.657430,0.190628,2,0.36563296,0,0.0,-1.420773,0.253474,0.310727,2,0.3433,0.1985,0.4582,370.53,0.0000,0.0177,-1.0433,0.0706,40.60
3952,-1.229942,0.292309,2,0.15648870,0,0.0,-1.487166,0.238342,0.324723,2,0.3842,0.2240,0.3918,397.48,0.0000,0.0112,-1.1119,0.0721,39.00
3953,-0.670158,0.511628,2,-0.40530185,0,0.0,-1.293001,0.285418,0.283185,2,0.2649,0.1290,0.6061,265.08,0.0000,0.0168,-1.0706,0.0722,61.30
3954,-1.556900,0.210788,2,-0.06028361,0,0.0,-1.392993,0.260883,0.316765,2,0.3240,0.1920,0.4839,314.05,0.0000,0.0244,-1.0499,0.0672,38.80
3955,-1.192901,0.303340,2,0.14451889,0,0.0,-1.471007,0.242843,0.334721,2,0.3751,0.2284,0.3966,340.73,0.0000,0.0118,-1.1008,0.0690,39.00
3956,-0.721547,0.486000,2,-0.30911431,0,0.0,-1.380202,0.263592,0.308760,2,0.3265,0.2203,0.4532,285.30,0.0000,0.0121,-1.1008,0.0690,40.30
3957,-0.397712,0.671856,2,-0.88947546,0,0.0,-1.003083,0.375992,0.231151,2,0.0633,0.0689,0.8677,132.27,0.0000,0.1147,-1.1008,0.0690,58.40
3958,-0.382658,0.682046,2,-0.04746119,0,0.0,-1.132633,0.340185,0.359511,2,0.1219,0.1239,0.7543,473.29,0.0000,0.0409,-1.1008,0.0690,65.40
3959,-0.335830,0.714744,2,1.13785876,0,0.0,-0.836471,0.442790,0.217341,2,0.0310,0.0513,0.9177,453.86,0.0000,0.1429,-1.1008,0.0690,42.80
3960,0.625440,1.869069,2,0.02859652,0,0.0,-0.929393,0.408127,0.278406,2,0.0476,0.0974,0.8550,475.84,0.0000,0.0713,-1.1008,0.0690,60.00
3961,0.548292,1.730296,2,1.73066807,0,0.0,-0.767756,0.482227,0.286022,2,0.0218,0.0692,0.9090,411.58,0.0000,0.5689,-1.1008,0.0690,59.60
3962,0.722505,2.059586,2,-4.06212173,0,0.0,-0.788326,0.471085,0.270438,2,0.0204,0.0702,0.9094,392.25,0.0000,0.9982,-1.1008,0.0690,56.90
3963,1.089146,2.971736,2,-3.54303700,0,0.0,-0.770200,0.508180,0.364006,2,0.0534,0.0750,0.8716,377.73,0.0000,0.9717,-1.1008,0.0690,48.30
3964,1.332835,3.791777,2,5.87954584,0,0.0,-0.029407,1.645060,1.028249,2,0.4065,0.0469,0.5467,29.23,0.0000,0.6189,-1.0579,0.0685,98.20
3965,1.456366,4.290339,2,0.16124505,0,0.0,-0.754403,0.641793,0.637278,2,0.1189,0.1363,0.7447,367.93,0.0000,0.0210,-1.0494,0.0713,45.60
3966,0.891440,2.438640,2,2.99193309,0,0.0,0.811811,2.608773,0.649333,0,0.8495,0.0655,0.0851,243.84,0.0000,0.1044,-4.9932,0.0747,54.00
3967,0.633966,1.885072,2,-0.73848185,0,0.0,0.661009,2.220645,0.598124,0,0.7982,0.0925,0.1093,504.18,0.0000,0.0132,-4.9932,0.0747,60.50
3968,-0.380944,0.683216,2,0.19072749,0,0.0,0.131160,1.486997,0.787429,0,0.5736,0.1241,0.3022,305.76,0.0000,0.0270,-4.0540,0.0913,38.30
3969,-0.807067,0.446165,2,-0.63780872,0,0.0,-0.037051,1.212518,0.702961,2,0.4868,0.1606,0.3525,254.26,0.0000,0.0145,-0.9952,0.0832,56.20
3970,-0.716744,0.488340,2,-0.69700667,0,0.0,-0.113996,1.066259,0.605910,2,0.4591,0.1973,0.3436,500.20,0.0000,0.0125,-1.1010,0.0874,39.60
3971,-0.838581,0.432324,2,0.03741154,0,0.0,-0.502928,0.709434,0.537013,2,0.2935,0.2028,0.5037,417.06,0.0000,0.0668,-1.0198,0.0845,61.30
3972,-0.964175,0.381298,2,-0.57608712,0,0.0,-0.561047,0.641033,0.456290,2,0.2782,0.2111,0.5107,401.97,0.0000,0.0122,-1.0553,0.0857,62.10
3973,-0.081262,0.921952,2,0.43318365,0,0.0,-0.679346,0.551419,0.385561,2,0.2455,0.2245,0.5301,365.14,0.0000,0.0113,-0.9445,0.0829,39.10
3974,-0.147518,0.862847,2,0.47310041,0,0.0,-0.744978,0.505487,0.334937,2,0.2277,0.2440,0.5283,348.08,0.0000,0.0113,-1.0848,0.0792,39.60
3975,-0.960108,0.382852,2,-0.49490756,0,0.0,-0.784574,0.479252,0.298805,2,0.2271,0.2412,0.5317,339.38,0.0000,0.0114,-1.0811,0.0916,39.40
3976,-1.078309,0.340170,2,-0.06702439,0,0.0,-0.915717,0.416796,0.277041,2,0.2247,0.2585,0.5168,316.14,0.0000,0.0330,-1.0462,0.0794,39.10
3977,-1.394537,0.247948,2,-0.14657064,0,0.0,-1.027377,0.372151,0.276592,2,0.2339,0.3052,0.4608,301.59,0.0000,0.0162,-1.0494,0.0823,38.90
3978,-1.878727,0.152785,2,-0.16046906,0,0.0,-1.132201,0.335906,0.287998,2,0.2290,0.3589,0.4121,286.95,0.0000,0.0141,-1.0677,0.0793,61.70
3979,-2.245379,0.105887,2,-0.02650292,0,0.0,-1.266639,0.295930,0.314822,1,0.2335,0.4242,0.3423,256.50,0.0000,0.0506,-2.9638,0.0951,54.20
3980,-1.425596,0.240365,2,-0.30273064,0,0.0,-1.263168,0.295556,0.298950,1,0.2355,0.3916,0.3729,269.14,0.0000,0.0112,-2.9638,0.0951,39.20
3981,-1.432054,0.238818,2,0.48386793,0,0.0,-1.129183,0.333931,0.256323,2,0.2305,0.2349,0.5346,278.81,0.0000,0.0166,-1.0433,0.0909,39.10
3982,-1.557568,0.210648,2,0.00765427,0,0.0,-1.230071,0.304477,0.288718,2,0.2744,0.2574,0.4682,283.80,0.0000,0.1225,-1.0648,0.0756,87.70
3983,-1.846288,0.157822,2,-0.41888516,0,0.0,-1.149424,0.327431,0.259527,2,0.2592,0.1738,0.5671,264.24,0.0000,0.0133,-1.1316,0.0949,39.30
3984,-0.886319,0.412170,2,0.28209981,0,0.0,-1.174886,0.319700,0.265794,2,0.2539,0.2114,0.5347,262.44,0.0000,0.0110,-1.0807,0.0829,61.80
3985,0.033595,1.034166,2,0.90499863,0,0.0,-0.914074,0.408879,0.201189,2,0.1252,0.0705,0.8043,160.63,0.0000,0.0740,-0.9790,0.0853,58.90
3986,-0.001148,0.998853,2,-0.07301997,0,0.0,-0.996551,0.379917,0.248829,2,0.1678,0.1219,0.7103,501.46,0.0000,0.0308,-1.0544,0.0885,41.40
3987,-0.395595,0.673279,2,-0.16108580,0,0.0,-1.070798,0.355023,0.275690,2,0.1896,0.1673,0.6432,476.67,0.0000,0.0156,-1.0922,0.0798,63.00
3988,-0.702298,0.495445,2,-0.66238352,0,0.0,-0.937915,0.399162,0.198786,2,0.1410,0.0837,0.7753,493.63,0.0000,0.0210,-1.0463,0.0866,41.10
3989,-0.015792,0.984332,2,-0.95019236,0,0.0,-0.806673,0.453402,0.176923,2,0.1089,0.0492,0.8419,433.42,0.0000,0.0439,-1.0632,0.0829,41.10
3990,-0.068305,0.933975,2,-0.93917050,0,0.0,-0.732824,0.487795,0.172319,2,0.1183,0.0398,0.8419,390.88,0.0000,0.0300,-1.0724,0.0833,63.70
3991,0.323216,1.381564,2,-1.72506676,0,0.0,-0.574130,0.576802,0.217964,2,0.1881,0.0330,0.7789,247.06,0.0000,0.2939,-0.9809,0.0929,57.30
3992,-0.081552,0.921685,2,0.24433725,0,0.0,-0.699534,0.515684,0.285418,2,0.2036,0.0590,0.7374,507.67,0.0000,0.0149,-1.0448,0.0740,41.00
3993,0.502075,1.652146,2,-0.10629734,0,0.0,-0.832957,0.457340,0.337992,2,0.2151,0.0908,0.6942,460.40,0.0000,0.0256,-1.0920,0.0791,63.00
3994,-0.562408,0.569835,2,0.22218870,0,0.0,-0.921582,0.419407,0.342811,2,0.2013,0.1416,0.6570,426.28,0.0000,0.0140,-1.0540,0.0772,41.10
3995,-0.300531,0.740425,2,-0.77579290,0,0.0,-0.762245,0.477759,0.216452,2,0.1780,0.0883,0.7336,490.56,0.0000,0.0210,-1.0597,0.0790,41.00
3996,-1.044677,0.351805,2,-0.40075646,0,0.0,-0.806509,0.457170,0.217047,2,0.1773,0.1065,0.7162,487.21,0.0000,0.0112,-0.9853,0.0832,63.90
3997,-1.005134,0.365996,2,-0.33203103,0,0.0,-0.857745,0.434758,0.222106,2,0.1814,0.1121,0.7065,485.01,0.0000,0.0115,-1.0432,0.0770,40.80
3998,-0.856989,0.424438,2,-0.71130865,0,0.0,-0.797789,0.460196,0.206658,2,0.2112,0.0756,0.7132,468.08,0.0000,0.0169,-1.0288,0.0827,40.90
3999,-0.441940,0.642788,2,-0.13885103,0,0.0,-0.876093,0.426680,0.220314,2,0.2071,0.1221,0.6709,472.98,0.0000,0.0193,-1.0318,0.0735,62.40
4000,0.443915,1.558798,2,-4.53872477,0,0.0,-0.899386,0.417145,0.224705,2,0.1236,0.1159,0.7605,428.43,0.0000,0.9999,-0.9789,0.0811,38.20
4001,0.136495,1.146250,2,1.33890058,0,0.0,-0.666907,0.526504,0.224594,2,0.1793,0.0423,0.7784,384.64,0.0000,0.1497,-1.0277,0.0756,42.60
4002,0.546836,1.727778,2,0.71807263,0,0.0,-0.653645,0.532518,0.214191,2,0.2079,0.0497,0.7424,370.75,0.0000,0.0137,-1.0487,0.0746,40.40
4003,-0.612488,0.542001,2,-0.56101595,0,0.0,-0.683147,0.517236,0.215688,2,0.2207,0.0607,0.7186,366.73,0.0000,0.0113,-1.0487,0.0746,62.70
4004,-0.328861,0.719743,2,-0.36176595,0,0.0,-0.744102,0.487022,0.219553,2,0.2083,0.0785,0.7132,368.26,0.0000,0.0114,-1.0487,0.0746,40.40
4005,-0.479847,0.618878,2,-0.09778323,0,0.0,-0.830861,0.447440,0.229741,2,0.1936,0.1022,0.7042,371.54,0.0000,0.0267,-1.0487,0.0746,40.20
4006,-1.192608,0.303429,2,0.08584908,0,0.0,-0.918957,0.411060,0.245941,2,0.1910,0.1379,0.6711,370.75,0.0000,0.0278,-1.0487,0.0746,40.80
4007,-1.780940,0.168480,2,0.14450241,0,0.0,-1.006192,0.378653,0.268577,2,0.1972,0.1905,0.6124,361.11,0.0000,0.0172,-1.0487,0.0746,62.30
4008,-1.967258,0.139840,2,0.07246410,0,0.0,-1.116524,0.342428,0.305911,2,0.2156,0.2522,0.5322,326.86,0.0000,0.0269,-1.0487,0.0746,40.60
4009,-1.245506,0.287795,2,-0.22570543,0,0.0,-1.175686,0.323682,0.314994,2,0.2256,0.2816,0.4928,309.87,0.0000,0.0117,-1.0487,0.0746,40.80
4010,-1.234470,0.290989,2,0.20256830,0,0.0,-1.245993,0.302985,0.327543,2,0.2547,0.3111,0.4342,284.37,0.0000,0.0117,-1.0487,0.0746,40.40
4011,-0.893332,0.409290,2,0.50368869,0,0.0,-1.076818,0.351430,0.252998,2,0.2227,0.1677,0.6096,364.45,0.0000,0.0169,-1.0487,0.0746,63.20
4012,-0.254285,0.775471,2,0.72478658,0,0.0,-0.921742,0.405592,0.197654,2,0.1693,0.0807,0.7500,308.10,0.0000,0.0256,-1.0487,0.0746,40.30
4013,-0.809978,0.444868,2,-0.14819996,0,0.0,-0.984609,0.382491,0.219347,2,0.2013,0.1233,0.6754,320.49,0.0000,0.0172,-1.0487,0.0746,40.00
4014,-1.396359,0.247497,2,-0.25151347,0,0.0,-1.029923,0.366767,0.235174,2,0.2105,0.1425,0.6470,326.13,0.0000,0.0119,-1.0487,0.0746,40.00
4015,-2.071460,0.126002,2,-0.13594479,0,0.0,-1.105816,0.342374,0.265562,2,0.2497,0.1741,0.5762,338.52,0.0000,0.0165,-1.0487,0.0746,62.10
4016,-1.650079,0.192035,2,0.13526537,0,0.0,-1.193213,0.316454,0.297844,2,0.3027,0.1974,0.4999,341.13,0.0000,0.0152,-1.0487,0.0746,39.90
4017,-1.343769,0.260861,2,-0.22336233,0,0.0,-1.240890,0.302742,0.308550,2,0.3149,0.2295,0.4556,335.64,0.0000,0.0110,-1.0487,0.0746,40.30
4018,-0.996718,0.369089,2,-0.07213219,0,0.0,-1.368124,0.269633,0.342189,2,0.3390,0.2976,0.3634,304.31,0.0000,0.0209,-1.0487,0.0746,40.10
4019,-0.922523,0.397515,2,0.44758060,0,0.0,-1.180024,0.318675,0.274424,2,0.2818,0.1870,0.5312,331.05,0.0000,0.0165,-1.0487,0.0746,39.80
4020,-0.977053,0.376419,2,0.55838296,0,0.0,-1.040113,0.361696,0.217886,2,0.2086,0.0880,0.7034,274.42,0.0000,0.0177,-1.0487,0.0746,62.00
4021,-1.427610,0.239882,2,-0.05753054,0,0.0,-1.112275,0.338873,0.249830,2,0.2501,0.1320,0.6178,295.91,0.0000,0.0325,-1.0487,0.0746,39.70
4022,-0.469250,0.625471,2,0.84488014,0,0.0,-0.910905,0.409010,0.185178,2,0.1300,0.0574,0.8126,210.35,0.0000,0.0458,-0.9519,0.0807,60.10
4023,-0.561891,0.570130,2,0.43165599,0,0.0,-0.924482,0.404050,0.192946,2,0.1428,0.0811,0.7760,507.08,0.0000,0.0116,-1.0100,0.0741,41.30
4024,-1.216978,0.296124,2,-0.02180523,0,0.0,-0.991089,0.380021,0.220834,2,0.1742,0.1209,0.7048,508.65,0.0000,0.0767,-0.9976,0.0757,97.10
4025,-0.901272,0.406053,2,0.08270709,0,0.0,-1.070808,0.353603,0.256305,2,0.2112,0.1685,0.6203,494.30,0.0000,0.0255,-0.9814,0.0675,41.70
4026,-1.071456,0.342510,2,-0.55107491,0,0.0,-0.983257,0.382103,0.208096,2,0.1730,0.1040,0.7230,499.18,0.0000,0.0153,-1.0648,0.0761,41.20
4027,-1.651247,0.191811,2,0.15471146,0,0.0,-1.046957,0.360387,0.233424,2,0.1913,0.1586,0.6501,504.38,0.0000,0.0161,-1.0449,0.0786,63.80
4028,-1.417902,0.242222,2,-0.13612102,0,0.0,-1.123073,0.336459,0.265360,2,0.2153,0.2080,0.5767,497.36,0.0000,0.0165,-1.1249,0.0735,41.20
4029,-1.273384,0.279883,2,-0.05990478,0,0.0,-1.230679,0.305722,0.308402,2,0.2614,0.2610,0.4776,455.46,0.0000,0.0282,-1.0204,0.0822,40.90
4030,-0.469307,0.625435,2,-0.91224068,0,0.0,-0.917983,0.407605,0.207963,2,0.1343,0.0771,0.7886,417.59,0.0000,0.0738,-1.0251,0.0739,64.40
4031,-0.841562,0.431037,2,0.64960233,0,0.0,-0.867226,0.426667,0.176632,2,0.1211,0.0643,0.8145,379.80,0.0000,0.0162,-1.0253,0.0695,41.00
4032,-0.336033,0.714600,2,0.17405414,0,0.0,-0.922655,0.404907,0.194270,2,0.1370,0.0925,0.7704,388.96,0.0000,0.0166,-0.9900,0.0686,41.00
4033,-0.834343,0.434160,2,0.19260732,0,0.0,-0.978003,0.384560,0.214385,2,0.1535,0.1268,0.7196,398.23,0.0000,0.0147,-1.0335,0.0699,41.20
4034,-1.174364,0.309015,2,0.02416899,0,0.0,-1.057941,0.357704,0.249977,2,0.1642,0.2019,0.6339,409.64,0.0000,0.0675,-1.1275,0.0763,74.80
