tick,true_log_vol,true_vol,true_hypo,return,is_outlier,outlier_sigma,est_log_vol,est_vol,vol_std,est_hypo,weight_calm,weight_trend,weight_crisis,ess,min_weight,outlier_frac,learned_mu,learned_sigma,latency_us
1074,-5.850315,0.002879,0,-0.00222127,0,0.0,-5.921756,0.002800,0.000834,0,0.6376,0.2723,0.0901,511.33,0.0901,0.0123,-5.3151,0.1176,159.10
1075,-5.804151,0.003015,0,0.00551140,0,0.0,-5.729967,0.003362,0.000890,0,0.5222,0.3400,0.1377,496.91,0.1377,0.0240,-5.3161,0.1177,158.20
1076,-5.787503,0.003066,0,-0.00431144,0,0.0,-5.658583,0.003603,0.000921,0,0.4953,0.3583,0.1464,510.26,0.1464,0.0139,-5.3170,0.1177,183.30
1077,-5.822044,0.002962,0,0.00227671,0,0.0,-5.677738,0.003544,0.000941,0,0.5165,0.3539,0.1296,510.81,0.1296,0.0138,-5.3178,0.1178,165.90
1078,-5.797177,0.003036,0,0.00277449,0,0.0,-5.679139,0.003543,0.000955,0,0.5271,0.3526,0.1203,511.26,0.1203,0.0127,-5.3186,0.1178,161.40
1079,-5.762349,0.003144,0,-0.00095078,0,0.0,-5.733883,0.003372,0.000974,0,0.5649,0.3346,0.1005,509.80,0.1005,0.0238,-5.3194,0.1178,161.50
1080,-5.767653,0.003127,0,0.00310730,0,0.0,-5.713210,0.003434,0.000966,0,0.5584,0.3388,0.1029,511.44,0.1029,0.0124,-5.3201,0.1179,162.50
1081,-5.757569,0.003159,0,-0.00168859,0,0.0,-5.755997,0.003301,0.000967,0,0.5875,0.3229,0.0896,510.55,0.0896,0.0152,-5.3208,0.1179,161.80
1082,-5.641510,0.003548,0,0.00443901,0,0.0,-5.663482,0.003597,0.000966,0,0.5425,0.3495,0.1080,509.63,0.1080,0.0143,-5.3214,0.1179,159.90
1083,-5.518211,0.004013,0,0.00936933,0,0.0,-5.440223,0.004467,0.001077,1,0.3818,0.4363,0.1819,484.47,0.1819,0.0516,-5.0000,0.0817,160.80
1084,-5.523949,0.003990,0,0.00141378,0,0.0,-5.481555,0.004302,0.001102,1,0.4082,0.4319,0.1599,508.04,0.1599,0.0224,-4.9773,0.0896,162.90
1085,-5.586262,0.003749,0,-0.00140196,0,0.0,-5.528125,0.004122,0.001118,0,0.4362,0.4251,0.1387,509.02,0.1387,0.0215,-5.3232,0.1180,161.30
1086,-5.527687,0.003975,0,0.00533587,0,0.0,-5.455767,0.004409,0.001107,1,0.4200,0.4313,0.1487,508.19,0.1487,0.0143,-5.0000,0.0983,165.00
1087,-5.471366,0.004205,0,-0.00313735,0,0.0,-5.467663,0.004362,0.001113,0,0.4334,0.4285,0.1382,511.11,0.1382,0.0134,-5.3242,0.1181,162.50
1088,-5.460505,0.004251,0,0.00273001,0,0.0,-5.490775,0.004270,0.001120,0,0.4501,0.4228,0.1272,510.88,0.1272,0.0140,-5.3247,0.1181,161.70
1089,-5.490372,0.004126,0,0.00509085,0,0.0,-5.438051,0.004485,0.001114,0,0.4370,0.4296,0.1334,510.59,0.1334,0.0135,-5.3252,0.1181,161.90
1090,-5.476978,0.004182,0,0.00715327,0,0.0,-5.341228,0.004920,0.001136,1,0.4082,0.4440,0.1478,508.48,0.1478,0.0175,-5.0000,0.0800,161.40
1091,-5.597481,0.003707,0,0.00410237,0,0.0,-5.342985,0.004916,0.001154,1,0.4158,0.4422,0.1420,510.18,0.1420,0.0128,-5.0000,0.0855,161.70
1092,-5.697772,0.003353,0,-0.00188777,0,0.0,-5.384135,0.004734,0.001179,1,0.4352,0.4354,0.1294,509.73,0.1294,0.0189,-5.0000,0.0850,162.00
1093,-5.719093,0.003283,0,-0.00335283,0,0.0,-5.399526,0.004667,0.001181,0,0.4435,0.4324,0.1241,511.29,0.1241,0.0132,-5.3268,0.1182,161.60
1094,-5.718036,0.003286,0,-0.00305019,0,0.0,-5.421340,0.004573,0.001184,0,0.4553,0.4269,0.1178,511.30,0.1178,0.0136,-5.3271,0.1182,162.00
1095,-5.706215,0.003325,0,0.00031590,0,0.0,-5.468554,0.004384,0.001222,0,0.4388,0.4319,0.1294,510.32,0.1294,0.0705,-5.3275,0.1183,175.40
1096,-5.680093,0.003413,0,0.00635119,0,0.0,-5.371006,0.004795,0.001190,1,0.4059,0.4484,0.1457,507.86,0.1457,0.0158,-4.9773,0.0896,163.10
1097,-5.538104,0.003934,0,-0.00188034,0,0.0,-5.415640,0.004602,0.001206,1,0.4306,0.4389,0.1305,509.56,0.1305,0.0186,-5.0000,0.1186,162.40
1098,-5.506304,0.004061,0,-0.00643118,0,0.0,-5.337945,0.004947,0.001190,1,0.4102,0.4503,0.1395,508.69,0.1395,0.0152,-5.0000,0.1186,162.50
1099,-5.513856,0.004031,0,-0.00571681,0,0.0,-5.301319,0.005123,0.001194,1,0.4091,0.4513,0.1397,509.69,0.1397,0.0133,-5.0000,0.0862,165.80
1100,-5.566703,0.003823,0,-0.00488567,0,0.0,-5.290182,0.005180,0.001204,1,0.4134,0.4487,0.1379,509.49,0.1379,0.0126,-5.0000,0.0947,169.20
1101,-5.451224,0.004291,0,0.00204347,0,0.0,-5.329577,0.004996,0.001230,1,0.4332,0.4395,0.1274,510.00,0.1274,0.0185,-5.0000,0.0933,166.60
1102,-5.401609,0.004509,0,0.00289590,0,0.0,-5.357362,0.004869,0.001236,0,0.4470,0.4313,0.1217,511.22,0.1217,0.0144,-5.3254,0.1182,164.10
1103,-5.294295,0.005020,0,0.00378243,0,0.0,-5.363254,0.004840,0.001229,0,0.4534,0.4279,0.1187,511.48,0.1187,0.0128,-5.3238,0.1181,163.70
1104,-5.252870,0.005232,0,-0.00078642,0,0.0,-5.416101,0.004614,0.001258,0,0.4734,0.4136,0.1130,510.78,0.1130,0.0362,-5.3223,0.1180,163.50
1105,-5.352702,0.004735,0,0.00572759,0,0.0,-5.350457,0.004897,0.001224,0,0.4496,0.4274,0.1230,509.96,0.1230,0.0137,-5.3208,0.1179,163.90
1106,-5.318662,0.004899,0,-0.00347217,0,0.0,-5.364724,0.004832,0.001225,0,0.4605,0.4199,0.1196,511.42,0.1196,0.0132,-5.3194,0.1179,162.80
1107,-5.328539,0.004851,0,-0.00963420,0,0.0,-5.223074,0.005531,0.001253,1,0.3965,0.4588,0.1447,507.26,0.1447,0.0257,-5.0000,0.0868,161.00
1108,-5.393748,0.004545,0,-0.00648788,0,0.0,-5.188802,0.005720,0.001276,1,0.3998,0.4588,0.1414,510.15,0.1414,0.0133,-5.0000,0.0856,162.20
1109,-5.340083,0.004795,0,-0.00385228,0,0.0,-5.207484,0.005623,0.001295,1,0.4080,0.4555,0.1365,510.20,0.1365,0.0136,-5.0000,0.0800,162.10
1110,-5.315163,0.004916,0,0.00286953,0,0.0,-5.240388,0.005454,0.001310,1,0.4219,0.4481,0.1300,510.28,0.1300,0.0156,-5.0000,0.0863,162.20
1111,-5.318569,0.004900,0,-0.00244862,0,0.0,-5.280007,0.005257,0.001320,1,0.4380,0.4393,0.1228,510.21,0.1228,0.0168,-5.0000,0.0940,163.90
1112,-5.252743,0.005233,0,0.00737261,0,0.0,-5.209085,0.005618,0.001312,1,0.4231,0.4469,0.1299,509.86,0.1299,0.0151,-4.9584,0.0889,161.90
1113,-5.166396,0.005705,0,-0.00196448,0,0.0,-5.252802,0.005395,0.001331,0,0.4393,0.4380,0.1226,511.31,0.1226,0.0201,-5.2980,0.1180,162.00
1114,-5.182999,0.005611,0,-0.00858248,0,0.0,-5.161768,0.005882,0.001338,1,0.4187,0.4491,0.1322,509.75,0.1322,0.0173,-5.0000,0.0856,167.00
1115,-5.192098,0.005560,0,-0.00643265,0,0.0,-5.105399,0.006250,0.001555,1,0.4208,0.4473,0.1319,510.30,0.1319,0.0129,-5.0000,0.0906,184.10
1116,-5.110089,0.006036,0,0.00488057,0,0.0,-5.102938,0.006324,0.001900,1,0.4362,0.4566,0.1072,509.83,0.1072,0.0130,-5.0000,0.1038,162.40
1117,-5.104408,0.006070,0,0.01137753,0,0.0,-4.949327,0.007462,0.002702,1,0.3980,0.4479,0.1541,503.30,0.1541,0.0220,-5.0000,0.0847,161.60
1118,-5.144815,0.005830,0,0.00148381,0,0.0,-5.020063,0.006994,0.002722,1,0.4210,0.4665,0.1124,506.80,0.1124,0.0310,-4.9584,0.0889,276.70
1119,-5.093295,0.006138,0,-0.00152005,0,0.0,-5.097032,0.006453,0.002259,1,0.4371,0.4698,0.0931,506.48,0.0931,0.0279,-5.0000,0.0871,213.60
1120,-5.088279,0.006169,0,0.00022023,0,0.0,-5.147591,0.006159,0.002145,1,0.3772,0.5036,0.1192,500.32,0.1192,0.1128,-4.9744,0.0957,200.70
1121,-5.100753,0.006092,0,-0.00141886,0,0.0,-5.222604,0.005668,0.001751,1,0.3973,0.4897,0.1130,507.97,0.1130,0.0270,-5.0000,0.1094,166.10
1122,-4.990846,0.006800,0,0.00992331,0,0.0,-5.090699,0.006420,0.001784,1,0.3679,0.5048,0.1273,505.79,0.1273,0.0214,-5.0000,0.1015,164.70
1123,-4.907165,0.007393,0,-0.01809066,0,0.0,-4.885563,0.008069,0.002717,1,0.2903,0.5357,0.1740,437.42,0.1740,0.0890,-5.0000,0.1054,169.60
1124,-4.925161,0.007262,0,-0.00136508,0,0.0,-4.966999,0.007338,0.002207,1,0.2856,0.5409,0.1735,503.27,0.1735,0.0355,-5.0000,0.0888,171.50
1125,-4.982831,0.006855,0,-0.00082884,0,0.0,-5.035690,0.006802,0.001946,1,0.2738,0.5482,0.1780,507.25,0.1780,0.0497,-5.0000,0.1015,166.90
1126,-5.098399,0.006107,0,-0.00090963,0,0.0,-5.099504,0.006356,0.001773,1,0.2733,0.5493,0.1774,508.45,0.1774,0.0441,-5.0000,0.0919,163.20
1127,-5.183704,0.005607,0,0.00197243,0,0.0,-5.161347,0.005965,0.001658,1,0.2867,0.5468,0.1665,507.17,0.1665,0.0227,-5.0000,0.1055,163.40
1128,-5.145926,0.005823,0,0.01208145,0,0.0,-5.015695,0.006873,0.001782,1,0.2843,0.5422,0.1735,497.46,0.1735,0.0293,-5.0000,0.0865,217.20
1129,-5.175961,0.005651,0,-0.00610458,0,0.0,-5.020186,0.006820,0.001702,1,0.2976,0.5354,0.1670,508.59,0.1670,0.0132,-4.9696,0.1102,167.60
1130,-5.156545,0.005762,0,0.00521182,0,0.0,-5.038948,0.006676,0.001618,1,0.3061,0.5310,0.1630,509.00,0.1630,0.0134,-5.0000,0.0803,162.80
1131,-5.176158,0.005650,0,0.00006148,0,0.0,-5.077872,0.006434,0.001601,1,0.2267,0.5577,0.2156,496.58,0.2156,0.1764,-5.0000,0.0871,220.90
1132,-5.192178,0.005560,0,0.00537628,0,0.0,-5.084764,0.006378,0.001547,1,0.2461,0.5463,0.2076,509.37,0.2076,0.0137,-5.0000,0.0871,167.90
1133,-5.133116,0.005898,0,0.00387435,0,0.0,-5.115112,0.006185,0.001497,1,0.2619,0.5451,0.1930,509.30,0.1930,0.0150,-5.0000,0.1033,161.60
1134,-5.070659,0.006278,0,-0.00390527,0,0.0,-5.141637,0.006025,0.001466,1,0.2774,0.5417,0.1810,509.96,0.1810,0.0147,-4.9995,0.0956,163.60
1135,-5.131948,0.005905,0,-0.00285989,0,0.0,-5.180128,0.005806,0.001451,1,0.2964,0.5359,0.1677,509.54,0.1677,0.0170,-5.0000,0.0992,162.20
1136,-5.268353,0.005152,0,-0.00719642,0,0.0,-5.132564,0.006068,0.001429,1,0.3029,0.5331,0.1640,509.64,0.1640,0.0143,-5.0000,0.0928,162.80
1137,-5.342655,0.004783,0,-0.00543642,0,0.0,-5.131563,0.006069,0.001409,1,0.3157,0.5272,0.1571,509.71,0.1571,0.0130,-5.0000,0.0906,162.10
1138,-5.244508,0.005276,0,0.00643000,0,0.0,-5.112490,0.006179,0.001403,1,0.3261,0.5207,0.1532,509.64,0.1532,0.0131,-5.0000,0.0847,164.40
1139,-5.219875,0.005408,0,-0.00667232,0,0.0,-5.093853,0.006288,0.001398,1,0.3359,0.5159,0.1482,510.10,0.1482,0.0131,-5.0000,0.1022,162.20
1140,-5.157809,0.005754,0,0.00415135,0,0.0,-5.115820,0.006160,0.001405,1,0.3444,0.5123,0.1433,510.16,0.1433,0.0139,-5.0000,0.0961,162.00
1141,-5.144192,0.005833,0,-0.00278429,0,0.0,-5.154651,0.005938,0.001409,1,0.3572,0.5073,0.1355,510.41,0.1355,0.0171,-5.0000,0.1376,162.70
1142,-5.166813,0.005703,0,0.00800687,0,0.0,-5.100769,0.006249,0.001410,1,0.3586,0.5053,0.1361,510.14,0.1361,0.0147,-5.0000,0.1411,163.00
1143,-5.101661,0.006087,0,0.00032626,0,0.0,-5.138843,0.006033,0.001433,1,0.3231,0.5191,0.1578,505.90,0.1578,0.0893,-5.0000,0.0832,231.10
1144,-5.053189,0.006389,0,-0.00746486,0,0.0,-5.097944,0.006269,0.001423,1,0.3290,0.5121,0.1589,509.90,0.1589,0.0141,-4.9780,0.0844,190.60
1145,-5.058023,0.006358,0,0.00103854,0,0.0,-5.144443,0.006002,0.001438,1,0.3399,0.5073,0.1528,511.09,0.1528,0.0373,-5.0000,0.1255,161.30
1146,-5.222812,0.005392,0,-0.00269467,0,0.0,-5.185824,0.005771,0.001431,1,0.3571,0.4984,0.1445,509.83,0.1445,0.0173,-5.0000,0.1014,163.30
1147,-5.287953,0.005052,0,0.00000442,0,0.0,-5.217013,0.005606,0.001438,1,0.2817,0.5296,0.1887,495.00,0.1887,0.1600,-5.0000,0.1065,210.80
1148,-5.383860,0.004590,0,-0.00392680,0,0.0,-5.235297,0.005501,0.001399,1,0.3001,0.5185,0.1814,509.74,0.1814,0.0141,-5.0000,0.0953,164.20
1149,-5.413096,0.004458,0,-0.00539700,0,0.0,-5.216376,0.005591,0.001360,1,0.3086,0.5180,0.1734,509.92,0.1734,0.0133,-5.0000,0.0992,162.00
1150,-5.358854,0.004706,0,-0.00331117,0,0.0,-5.243930,0.005444,0.001346,1,0.3271,0.5129,0.1599,510.28,0.1599,0.0149,-5.0000,0.1388,169.50
1151,-5.118864,0.005983,0,-0.00499009,0,0.0,-5.233529,0.005493,0.001328,1,0.3358,0.5092,0.1550,509.88,0.1550,0.0130,-5.0000,0.1038,168.00
1152,-5.199176,0.005521,0,0.00152378,0,0.0,-5.280585,0.005260,0.001345,1,0.3635,0.4971,0.1394,510.58,0.1394,0.0246,-5.0000,0.1022,162.50
1153,-5.199123,0.005521,0,0.00171459,0,0.0,-5.332591,0.005012,0.001355,1,0.3934,0.4809,0.1257,509.97,0.1257,0.0214,-5.0000,0.1318,166.00
1154,-4.994644,0.006774,0,0.01062430,0,0.0,-5.168643,0.005846,0.001353,1,0.3230,0.5183,0.1587,502.68,0.1587,0.0301,-5.0000,0.0975,163.20
1155,-4.935441,0.007187,0,0.00467842,0,0.0,-5.175558,0.005808,0.001351,1,0.3342,0.5124,0.1534,510.06,0.1534,0.0132,-5.0000,0.1040,165.10
1156,-4.929381,0.007231,0,0.00057677,0,0.0,-5.217028,0.005590,0.001375,1,0.3315,0.5115,0.1570,510.19,0.1570,0.0558,-5.0000,0.0911,174.10
1157,-4.888889,0.007530,0,0.00214001,0,0.0,-5.261159,0.005363,0.001375,1,0.3535,0.5015,0.1451,509.84,0.1451,0.0193,-4.9471,0.0962,164.40
1158,-5.006776,0.006692,0,-0.00085087,0,0.0,-5.315373,0.005101,0.001389,1,0.3733,0.4902,0.1365,510.52,0.1365,0.0379,-5.0000,0.0930,163.60
1159,-5.145705,0.005824,0,-0.00849101,0,0.0,-5.197813,0.005686,0.001346,1,0.3428,0.5048,0.1524,507.33,0.1524,0.0190,-5.0000,0.0951,163.50
1160,-5.225658,0.005377,0,0.01022886,0,0.0,-5.095824,0.006270,0.001372,1,0.3300,0.5102,0.1598,508.40,0.1598,0.0217,-5.0000,0.0827,162.70
1161,-5.372352,0.004643,0,0.00105884,0,0.0,-5.139109,0.006022,0.001397,1,0.3367,0.5072,0.1561,511.24,0.1561,0.0369,-5.0000,0.0893,162.70
1162,-5.291603,0.005034,0,0.00038060,0,0.0,-5.178430,0.005806,0.001413,1,0.3126,0.5144,0.1730,508.18,0.1730,0.0788,-5.0000,0.1250,183.00
1163,-5.276289,0.005111,0,0.00447548,0,0.0,-5.188075,0.005749,0.001390,1,0.3264,0.5087,0.1649,509.81,0.1649,0.0134,-5.0000,0.0995,163.60
1164,-5.238055,0.005311,0,-0.00068332,0,0.0,-5.235538,0.005501,0.001408,1,0.3349,0.5046,0.1605,510.60,0.1605,0.0486,-5.0000,0.1003,169.00
1165,-5.306516,0.004959,0,-0.00099884,0,0.0,-5.290758,0.005228,0.001423,1,0.3590,0.4935,0.1475,510.07,0.1475,0.0344,-5.0000,0.0922,169.30
1166,-5.211584,0.005453,0,-0.00307356,0,0.0,-5.294166,0.005257,0.001635,1,0.3875,0.4978,0.1146,510.03,0.1146,0.0150,-4.8495,0.0980,163.20
1167,-5.315939,0.004913,0,0.00252897,0,0.0,-5.342737,0.005053,0.001816,1,0.4223,0.4968,0.0810,508.38,0.0810,0.0161,-4.9944,0.0800,164.60
1168,-5.318508,0.004900,0,-0.00520870,0,0.0,-5.303850,0.005237,0.001844,1,0.4182,0.5035,0.0784,508.53,0.0784,0.0131,-5.0000,0.0915,165.00
1169,-5.330125,0.004843,0,-0.00675033,0,0.0,-5.230057,0.005620,0.001879,1,0.4032,0.5124,0.0844,508.36,0.0844,0.0145,-4.9970,0.0928,162.90
1170,-5.183618,0.005608,0,-0.00471800,0,0.0,-5.240373,0.005526,0.001612,1,0.4113,0.5077,0.0810,509.00,0.0810,0.0126,-4.9642,0.0939,161.20
1171,-5.314207,0.004921,0,-0.00748025,0,0.0,-5.175855,0.005869,0.001581,1,0.4006,0.5117,0.0878,509.56,0.0878,0.0147,-5.0000,0.0899,162.10
1172,-5.428228,0.004391,0,-0.01161380,0,0.0,-5.044147,0.006721,0.001873,1,0.3659,0.5284,0.1056,499.12,0.1056,0.0267,-5.0000,0.0901,160.90
1173,-5.634210,0.003574,0,0.00597188,0,0.0,-5.051888,0.006629,0.001694,1,0.3746,0.5218,0.1036,508.55,0.1036,0.0126,-4.9786,0.0909,165.30
1174,-5.530531,0.003964,0,-0.00199389,0,0.0,-5.104006,0.006273,0.001557,1,0.3843,0.5120,0.1037,507.19,0.1037,0.0222,-5.0000,0.0822,163.80
1175,-5.525034,0.003986,0,-0.00181641,0,0.0,-5.154534,0.005964,0.001497,1,0.3959,0.5013,0.1028,508.23,0.1028,0.0229,-5.0000,0.0991,165.20
1176,-5.580717,0.003770,0,-0.00014766,0,0.0,-5.189348,0.005773,0.001498,1,0.3200,0.5374,0.1426,496.76,0.1426,0.1422,-5.0000,0.0800,206.40
1177,-5.633855,0.003575,0,-0.00160985,0,0.0,-5.242369,0.005482,0.001461,1,0.3450,0.5179,0.1371,509.02,0.1371,0.0244,-5.0000,0.0975,165.00
1178,-5.599711,0.003699,0,-0.00020312,0,0.0,-5.280254,0.005294,0.001466,1,0.3035,0.5329,0.1636,502.26,0.1636,0.1123,-5.0000,0.0800,197.50
1179,-5.662044,0.003475,0,-0.00504218,0,0.0,-5.260498,0.005371,0.001387,1,0.3104,0.5264,0.1632,508.92,0.1632,0.0133,-5.0000,0.0992,163.50
1180,-5.642274,0.003545,0,0.00509092,0,0.0,-5.244827,0.005438,0.001339,1,0.3184,0.5231,0.1584,509.68,0.1584,0.0131,-4.9806,0.0884,162.80
1181,-5.672563,0.003439,0,-0.00034022,0,0.0,-5.282680,0.005254,0.001362,1,0.3059,0.5236,0.1705,507.04,0.1705,0.0796,-5.0000,0.1410,181.20
1182,-5.723575,0.003268,0,-0.00029077,0,0.0,-5.322008,0.005071,0.001388,1,0.2936,0.5219,0.1844,506.19,0.1844,0.0875,-5.0000,0.0972,186.50
1183,-5.887306,0.002774,0,-0.00170378,0,0.0,-5.379952,0.004805,0.001385,1,0.3368,0.5039,0.1592,508.27,0.1592,0.0215,-4.9897,0.1000,163.10
1184,-6.001302,0.002476,0,0.00033835,0,0.0,-5.434350,0.004581,0.001418,1,0.3456,0.4932,0.1611,507.14,0.1611,0.0718,-5.0000,0.1044,175.70
1185,-6.067129,0.002318,0,-0.00189279,0,0.0,-5.496245,0.004321,0.001389,1,0.3924,0.4714,0.1362,507.00,0.1362,0.0181,-5.0000,0.0812,162.20
1186,-6.040053,0.002381,0,-0.00098004,0,0.0,-5.583156,0.003995,0.001384,0,0.4508,0.4364,0.1128,503.84,0.1128,0.0274,-5.3052,0.0978,162.10
1187,-6.004176,0.002468,0,-0.00325643,0,0.0,-5.568164,0.004021,0.001297,0,0.4515,0.4375,0.1110,510.83,0.1110,0.0132,-5.3063,0.0978,164.20
1188,-6.041933,0.002377,0,-0.00474821,0,0.0,-5.487091,0.004312,0.001232,1,0.4186,0.4592,0.1222,507.95,0.1222,0.0139,-5.0000,0.0874,163.00
1189,-5.963340,0.002571,0,0.00037317,0,0.0,-5.541165,0.004109,0.001252,1,0.4312,0.4460,0.1228,507.37,0.1228,0.0595,-5.0000,0.0977,171.40
1190,-6.004269,0.002468,0,-0.00261331,0,0.0,-5.568568,0.003995,0.001210,0,0.4549,0.4318,0.1132,510.56,0.1132,0.0139,-5.3094,0.0978,161.90
1191,-6.067118,0.002318,0,0.00096543,0,0.0,-5.642123,0.003732,0.001196,0,0.5041,0.3993,0.0966,507.14,0.0966,0.0257,-5.3103,0.0978,162.00
1192,-5.944945,0.002619,0,0.00352811,0,0.0,-5.610981,0.003825,0.001146,0,0.4937,0.4051,0.1012,511.01,0.1012,0.0127,-5.3112,0.0978,161.00
1193,-5.929864,0.002659,0,-0.00170078,0,0.0,-5.663774,0.003637,0.001121,0,0.5309,0.3791,0.0899,509.23,0.0899,0.0164,-5.3120,0.0978,163.90
1194,-5.923904,0.002675,0,-0.00643715,0,0.0,-5.494202,0.004254,0.001116,1,0.4377,0.4398,0.1225,500.83,0.1225,0.0203,-5.0000,0.0899,160.80
1195,-5.900745,0.002737,0,0.00077788,0,0.0,-5.545474,0.004060,0.001132,0,0.4695,0.4188,0.1117,508.90,0.1117,0.0331,-5.3135,0.0978,164.70
1196,-5.938643,0.002636,0,-0.00102207,0,0.0,-5.605467,0.003842,0.001135,0,0.5087,0.3930,0.0983,508.74,0.0983,0.0251,-5.3143,0.0977,162.90
1197,-5.857250,0.002859,0,0.00318091,0,0.0,-5.599898,0.003854,0.001108,0,0.5110,0.3896,0.0994,511.45,0.0994,0.0126,-5.3149,0.0977,160.50
1198,-5.828380,0.002943,0,-0.00753788,0,0.0,-5.426947,0.004535,0.001129,1,0.4144,0.4483,0.1373,499.54,0.1373,0.0243,-5.0000,0.0874,158.80
1199,-5.853100,0.002871,0,0.00069216,0,0.0,-5.472988,0.004349,0.001154,1,0.4356,0.4360,0.1284,509.01,0.1284,0.0388,-5.0000,0.1041,164.40
1200,-5.930589,0.002657,0,0.02125533,1,8.0,-5.257461,0.005430,0.001520,1,0.1415,0.5590,0.2995,368.81,0.1415,0.6446,-5.0000,0.0821,160.40
1201,-5.775441,0.003103,0,0.00174422,0,0.0,-5.307473,0.005146,0.001404,1,0.1919,0.5276,0.2805,506.14,0.1919,0.0241,-5.0000,0.0927,194.10
1202,-5.792960,0.003049,0,-0.00476041,0,0.0,-5.288568,0.005216,0.001326,1,0.2129,0.5302,0.2570,509.70,0.2129,0.0141,-5.0000,0.1248,183.90
1203,-5.787273,0.003066,0,-0.00662852,0,0.0,-5.231162,0.005498,0.001295,1,0.2269,0.5280,0.2451,508.96,0.2269,0.0153,-5.0000,0.1122,162.30
1204,-5.803054,0.003018,0,-0.00090416,0,0.0,-5.271722,0.005295,0.001309,1,0.2487,0.5295,0.2218,510.15,0.2218,0.0398,-4.9122,0.0828,161.30
1205,-5.964235,0.002569,0,-0.00146243,0,0.0,-5.318616,0.005069,0.001318,1,0.2791,0.5282,0.1927,509.50,0.1927,0.0258,-5.0000,0.1017,161.40
1206,-5.952377,0.002600,0,0.00087145,0,0.0,-5.369982,0.004836,0.001335,1,0.3078,0.5217,0.1705,509.80,0.1705,0.0369,-4.9857,0.0865,161.20
1207,-5.818761,0.002971,0,-0.00017145,0,0.0,-5.404332,0.004694,0.001369,1,0.2763,0.5289,0.1948,502.02,0.1948,0.1183,-5.0000,0.0873,191.40
1208,-5.828432,0.002943,0,-0.00035815,0,0.0,-5.459251,0.004474,0.001404,1,0.2926,0.5168,0.1906,507.61,0.1906,0.0693,-5.0000,0.1013,181.50
1209,-5.818844,0.002971,0,-0.00080612,0,0.0,-5.544350,0.004151,0.001428,1,0.3478,0.4933,0.1589,506.43,0.1589,0.0345,-5.0000,0.0962,170.60
1210,-5.837446,0.002916,0,0.00317683,0,0.0,-5.532560,0.004164,0.001330,1,0.3566,0.4947,0.1487,509.73,0.1487,0.0139,-5.0000,0.0814,163.30
1211,-5.873590,0.002813,0,-0.00279115,0,0.0,-5.549333,0.004085,0.001274,1,0.3785,0.4872,0.1343,509.42,0.1343,0.0141,-5.0000,0.0916,162.90
1212,-5.877489,0.002802,0,-0.00409489,0,0.0,-5.505382,0.004236,0.001217,1,0.3691,0.4942,0.1367,509.64,0.1367,0.0133,-5.0000,0.1555,162.10
1213,-5.848844,0.002883,0,0.00040248,0,0.0,-5.560424,0.004035,0.001242,1,0.3907,0.4768,0.1325,507.99,0.1325,0.0562,-5.0000,0.0919,169.60
1214,-5.730520,0.003245,0,0.00270447,0,0.0,-5.578977,0.003955,0.001201,1,0.4123,0.4654,0.1223,509.16,0.1223,0.0138,-5.0000,0.1121,163.30
1215,-5.652988,0.003507,0,0.00149606,0,0.0,-5.641516,0.003731,0.001187,0,0.4582,0.4384,0.1034,507.24,0.1034,0.0187,-5.1988,0.0949,167.90
1216,-5.591669,0.003729,0,0.00988771,0,0.0,-5.372744,0.004799,0.001245,1,0.2878,0.5357,0.1765,477.08,0.1765,0.0534,-4.9759,0.0921,161.60
1217,-5.518205,0.004013,0,0.00185660,0,0.0,-5.416947,0.004606,0.001251,1,0.3148,0.5275,0.1578,507.87,0.1578,0.0195,-5.0000,0.0975,211.20
1218,-5.346145,0.004766,0,-0.00641852,0,0.0,-5.331757,0.004983,0.001221,1,0.3067,0.5302,0.1631,506.78,0.1631,0.0157,-4.9922,0.0883,171.30
1219,-5.352317,0.004737,0,-0.00444261,0,0.0,-5.322992,0.005024,0.001218,1,0.3183,0.5271,0.1546,510.15,0.1546,0.0131,-5.0000,0.1158,163.60
1220,-5.292899,0.005027,0,0.00013848,0,0.0,-5.347760,0.004917,0.001258,1,0.2640,0.5479,0.1881,498.57,0.1881,0.1386,-5.0000,0.1013,203.50
1221,-5.479601,0.004171,0,0.00039785,0,0.0,-5.389507,0.004737,0.001288,1,0.2716,0.5381,0.1903,508.31,0.1903,0.0671,-5.0000,0.1031,180.30
1222,-5.412006,0.004463,0,0.00038289,0,0.0,-5.439259,0.004531,0.001318,1,0.2836,0.5304,0.1860,507.73,0.1860,0.0665,-4.9466,0.1080,173.70
1223,-5.447556,0.004307,0,0.00127287,0,0.0,-5.505918,0.004264,0.001325,1,0.3309,0.5130,0.1560,507.03,0.1560,0.0246,-4.9466,0.1080,163.90
1224,-5.267044,0.005159,0,0.00214192,0,0.0,-5.553530,0.004073,0.001291,1,0.3648,0.5002,0.1349,507.94,0.1349,0.0161,-5.0000,0.0925,169.30
1225,-5.319440,0.004895,0,0.00321966,0,0.0,-5.521691,0.004229,0.001466,1,0.3813,0.5067,0.1120,510.00,0.1120,0.0136,-5.0000,0.1139,184.70
1226,-5.314638,0.004919,0,0.00869963,0,0.0,-5.254798,0.005545,0.002113,1,0.2774,0.5246,0.1981,488.32,0.1981,0.0283,-5.0000,0.1158,163.50
