t,true_vol,est_vol_fast,est_vol_smooth,true_log_vol,est_log_vol_fast,est_log_vol_smooth,true_regime,est_regime_fast,est_regime_smooth,regime_confidence,surprise,entropy,vol_ratio,ess,detected,change_type
3550,0.029586,0.047020,0.034315,-3.5204,-3.1321,-3.4322,1,1,1,0.472,0.6954,1.2629,0.5621,186.8,0,0
3551,0.029546,0.041896,0.031494,-3.5218,-3.2425,-3.5135,1,1,1,0.494,1.1258,1.2551,0.5685,163.9,0,0
3552,0.031332,0.037070,0.052285,-3.4631,-3.3582,-3.0215,1,1,1,0.387,2.9533,1.2216,0.5679,136.5,0,0
3553,0.030866,0.033621,0.050199,-3.4781,-3.4492,-3.0674,1,1,1,0.433,1.3521,1.1701,0.5628,114.7,0,0
3554,0.029739,0.032748,0.047020,-3.5153,-3.4743,-3.1321,1,1,1,0.448,0.7053,1.1997,0.5572,106.9,0,0
3555,0.034284,0.043587,0.041896,-3.3731,-3.2008,-3.2425,1,1,1,0.448,1.0320,1.2981,0.5675,130.2,0,0
3556,0.034875,0.039329,0.037070,-3.3560,-3.3060,-3.3582,1,1,1,0.455,1.5179,1.2878,0.5711,124.4,0,0
3557,0.043071,0.036583,0.033621,-3.1449,-3.3759,-3.4492,1,1,1,0.488,0.8466,1.2459,0.5707,116.0,0,0
3558,0.040961,0.051563,0.032748,-3.1951,-3.0340,-3.4743,1,2,1,0.440,1.1546,1.1605,0.5917,107.7,0,0
3559,0.040634,0.047848,0.043587,-3.2032,-3.1115,-3.2008,1,2,1,0.400,0.8093,1.2187,0.6055,108.2,0,0
3560,0.038150,0.049483,0.039329,-3.2662,-3.0767,-3.3060,1,2,1,0.376,0.7006,1.1991,0.6205,102.8,0,0
3561,0.039331,0.043519,0.036583,-3.2357,-3.2049,-3.3759,1,1,1,0.377,3.7471,1.2687,0.6258,101.5,0,0
3562,0.047809,0.058315,0.051563,-3.0405,-2.9085,-3.0340,1,2,2,0.494,1.1333,1.2251,0.6517,86.5,0,0
3563,0.048907,0.066869,0.047848,-3.0178,-2.7725,-3.1115,1,2,2,0.411,0.7681,1.1732,0.6871,192.9,0,0
3564,0.040578,0.067646,0.049483,-3.2045,-2.7656,-3.0767,1,2,2,0.422,0.6424,1.1976,0.7201,191.4,0,0
3565,0.046298,0.062559,0.043519,-3.0726,-2.8482,-3.2049,1,2,1,0.390,0.7808,1.2420,0.7426,190.4,0,0
3566,0.044268,0.061626,0.058315,-3.1175,-2.8630,-2.9085,1,2,2,0.434,0.6558,1.2676,0.7617,185.1,0,0
3567,0.051089,0.053853,0.066869,-2.9742,-2.9998,-2.7725,1,1,2,0.454,4.4487,1.2950,0.7681,170.8,0,0
3568,0.051567,0.047424,0.067646,-2.9649,-3.1217,-2.7656,1,1,2,0.440,1.2115,1.2617,0.7650,150.7,0,0
3569,0.055751,0.045395,0.062559,-2.8869,-3.1606,-2.8482,1,1,2,0.414,0.6846,1.2546,0.7596,140.9,0,0
3570,0.057858,0.044837,0.061626,-2.8498,-3.1716,-2.8630,1,1,2,0.385,0.6701,1.2892,0.7542,135.2,0,0
3571,0.049255,0.043822,0.053853,-3.0108,-3.1946,-2.9998,1,1,1,0.380,0.6837,1.3007,0.7480,128.0,0,0
3572,0.042929,0.038697,0.047424,-3.1482,-3.3160,-3.1217,1,1,1,0.430,2.6313,1.2518,0.7353,108.0,0,0
3573,0.047336,0.034796,0.045395,-3.0505,-3.4186,-3.1606,1,0,1,0.438,1.5356,1.2289,0.7185,90.1,0,0
3574,0.041824,0.031845,0.044837,-3.1743,-3.5032,-3.1716,1,0,1,0.382,0.8306,1.1555,0.6993,194.2,0,0
3575,0.037847,0.030877,0.043822,-3.2742,-3.5331,-3.1946,1,0,1,0.359,0.6070,1.1215,0.6808,189.2,0,0
3576,0.038855,0.038012,0.038697,-3.2479,-3.3348,-3.3160,1,1,1,0.368,1.0823,1.2756,0.6747,186.2,0,0
3577,0.038651,0.045964,0.034796,-3.2532,-3.1503,-3.4186,1,1,0,0.403,1.0570,1.2889,0.6810,153.3,0,0
3578,0.044876,0.042072,0.031845,-3.1038,-3.2432,-3.5032,1,1,0,0.463,0.8062,1.3126,0.6812,164.8,0,0
3579,0.039467,0.038015,0.030877,-3.2323,-3.3433,-3.5331,1,1,0,0.457,0.8764,1.2883,0.6757,167.5,0,0
3580,0.045061,0.036312,0.038012,-3.0997,-3.3869,-3.3348,1,1,1,0.379,0.6514,1.2692,0.6683,161.4,0,0
3581,0.044827,0.040092,0.045964,-3.1049,-3.2894,-3.1503,1,1,1,0.363,0.8447,1.2813,0.6676,149.7,0,0
3582,0.040616,0.035618,0.042072,-3.2036,-3.4057,-3.2432,1,1,1,0.381,1.2357,1.2402,0.6604,143.8,0,0
3583,0.039158,0.031578,0.038015,-3.2402,-3.5195,-3.3433,1,0,1,0.368,1.4101,1.1675,0.6481,134.2,0,0
3584,0.039736,0.028691,0.036312,-3.2255,-3.6099,-3.3869,1,0,1,0.350,1.0599,1.1271,0.6328,123.4,0,0
3585,0.041921,0.025980,0.040092,-3.1720,-3.7046,-3.2894,1,0,1,0.383,1.6092,1.0762,0.6151,110.5,0,0
3586,0.040668,0.023516,0.035618,-3.2023,-3.7990,-3.4057,1,0,1,0.396,3.3208,0.9688,0.5955,96.8,0,0
3587,0.033610,0.022125,0.031578,-3.3929,-3.8578,-3.5195,1,0,0,0.415,0.8218,0.9576,0.5758,194.3,0,0
3588,0.033619,0.020459,0.028691,-3.3927,-3.9321,-3.6099,1,0,0,0.464,3.3418,0.9158,0.5556,177.8,0,0
3589,0.029917,0.029066,0.025980,-3.5093,-3.6093,-3.7046,1,0,0,0.529,1.5430,1.3209,0.5511,166.3,0,0
3590,0.025662,0.026420,0.023516,-3.6627,-3.7076,-3.7990,1,0,0,0.601,2.0206,1.2571,0.5430,184.4,0,0
3591,0.024672,0.023508,0.022125,-3.7021,-3.8156,-3.8578,1,0,0,0.619,2.1331,1.1008,0.5313,181.4,0,0
3592,0.023764,0.021382,0.020459,-3.7396,-3.9013,-3.9321,1,0,0,0.666,1.3176,1.0310,0.5176,167.1,0,0
3593,0.026690,0.021089,0.029066,-3.6235,-3.9134,-3.6093,1,0,0,0.347,0.6567,1.0763,0.5048,159.2,0,0
3594,0.024803,0.019382,0.026420,-3.6968,-3.9924,-3.7076,1,0,0,0.412,2.5736,0.9721,0.4907,140.2,1,2
3595,0.025608,0.018682,0.023508,-3.6649,-4.0264,-3.8156,1,0,0,0.509,0.7839,0.9657,0.4770,128.7,0,0
3596,0.021998,0.021825,0.021382,-3.8168,-3.8839,-3.9013,1,0,0,0.566,0.8382,1.1741,0.4700,141.5,0,0
3597,0.025499,0.020333,0.021089,-3.6691,-3.9535,-3.9134,1,0,0,0.549,1.2128,1.0735,0.4614,131.2,0,0
3598,0.029152,0.030465,0.019382,-3.5352,-3.5698,-3.9924,1,1,0,0.592,1.2156,1.3422,0.4709,106.1,0,0
3599,0.032873,0.030184,0.018682,-3.4151,-3.5873,-4.0264,1,1,0,0.593,0.7029,1.3157,0.4792,110.9,0,0
3600,0.029529,0.027932,0.021825,-3.5224,-3.6659,-3.8839,1,1,0,0.433,0.8436,1.2772,0.4831,117.0,0,0
3601,0.031368,0.029736,0.020333,-3.4620,-3.6037,-3.9535,1,1,0,0.541,0.7669,1.2816,0.4900,106.2,0,0
3602,0.031780,0.029641,0.030465,-3.4489,-3.6051,-3.5698,1,1,1,0.384,0.7167,1.2688,0.4963,100.4,0,0
3603,0.033966,0.026327,0.030184,-3.3824,-3.7155,-3.5873,1,1,1,0.407,1.5049,1.2063,0.4966,97.8,0,0
3604,0.033386,0.028579,0.027932,-3.3996,-3.6307,-3.6659,1,1,1,0.397,0.7347,1.2167,0.5009,193.7,0,0
3605,0.030931,0.026989,0.029736,-3.4760,-3.6824,-3.6037,1,1,1,0.413,0.6897,1.2103,0.5023,191.6,0,0
3606,0.027608,0.024852,0.029641,-3.5897,-3.7597,-3.6051,1,1,1,0.434,0.9241,1.1429,0.5001,182.5,0,0
3607,0.029563,0.023544,0.026327,-3.5212,-3.8097,-3.7155,1,0,1,0.439,0.7338,1.0931,0.4961,170.9,0,0
3608,0.034529,0.040594,0.028579,-3.3660,-3.2780,-3.6307,1,1,1,0.466,1.7880,1.2361,0.5226,128.3,0,0
3609,0.031959,0.036733,0.026989,-3.4433,-3.3822,-3.6824,1,1,1,0.425,3.3858,1.2627,0.5400,139.9,0,0
3610,0.034069,0.034791,0.024852,-3.3794,-3.4343,-3.7597,1,1,1,0.417,0.7128,1.2493,0.5525,139.3,0,0
3611,0.042563,0.030967,0.023544,-3.1568,-3.5438,-3.8097,1,1,0,0.460,3.3227,1.1694,0.5572,134.7,0,0
3612,0.035450,0.041313,0.040594,-3.3396,-3.2602,-3.2780,1,1,1,0.422,1.2850,1.2463,0.5800,123.4,0,0
3613,0.039174,0.047598,0.036733,-3.2397,-3.1233,-3.3822,1,1,1,0.453,1.0107,1.2711,0.6118,113.3,0,0
3614,0.034218,0.048667,0.034791,-3.3750,-3.1044,-3.4343,1,1,1,0.482,0.7688,1.3130,0.6424,110.2,0,0
3615,0.032714,0.050922,0.030967,-3.4200,-3.0620,-3.5438,1,1,1,0.523,0.8208,1.3249,0.6740,104.9,0,0
3616,0.031370,0.054286,0.041313,-3.4619,-2.9996,-3.2602,1,2,1,0.451,0.8739,1.3102,0.7084,97.4,0,0
3617,0.029561,0.047707,0.047598,-3.5213,-3.1284,-3.1233,1,1,1,0.409,1.1826,1.3004,0.7279,186.6,0,0
3618,0.031768,0.047213,0.048667,-3.4493,-3.1330,-3.1044,1,1,1,0.363,0.6548,1.2783,0.7446,181.8,0,0
3619,0.031715,0.043853,0.050922,-3.4510,-3.2019,-3.0620,1,1,1,0.345,0.7922,1.3120,0.7540,164.4,0,0
3620,0.030769,0.038859,0.054286,-3.4812,-3.3175,-2.9996,1,1,2,0.343,2.5147,1.2956,0.7538,136.6,0,0
3621,0.034753,0.044237,0.047707,-3.3595,-3.1906,-3.1284,1,1,1,0.405,0.7550,1.3302,0.7633,151.9,0,0
3622,0.034156,0.042162,0.047213,-3.3768,-3.2410,-3.1330,1,1,1,0.411,0.7266,1.3189,0.7683,141.0,0,0
3623,0.033406,0.041826,0.043853,-3.3990,-3.2496,-3.2019,1,1,1,0.397,0.6779,1.3054,0.7724,135.1,0,0
3624,0.031809,0.036797,0.038859,-3.4480,-3.3723,-3.3175,1,1,1,0.400,1.6042,1.2360,0.7674,116.1,0,0
3625,0.029078,0.038820,0.044237,-3.5378,-3.3198,-3.1906,1,1,1,0.383,0.6956,1.2901,0.7666,117.3,0,0
3626,0.031282,0.036842,0.042162,-3.4647,-3.3700,-3.2410,1,1,1,0.361,0.7549,1.2618,0.7626,108.7,0,0
3627,0.029142,0.036494,0.041826,-3.5356,-3.3799,-3.2496,1,1,1,0.391,0.6926,1.2658,0.7586,104.2,0,0
3628,0.025766,0.035386,0.036797,-3.6587,-3.4096,-3.3723,1,1,1,0.415,0.7274,1.2659,0.7532,98.3,0,0
3629,0.025643,0.037354,0.038820,-3.6635,-3.3529,-3.3198,1,1,1,0.398,0.7113,1.2741,0.7520,196.5,0,0
3630,0.026303,0.034171,0.036842,-3.6381,-3.4411,-3.3700,1,1,1,0.401,0.9631,1.2461,0.7454,194.5,0,0
3631,0.031296,0.033677,0.036494,-3.4643,-3.4557,-3.3799,1,1,1,0.386,0.6267,1.2609,0.7388,188.4,0,0
3632,0.031793,0.031025,0.035386,-3.4485,-3.5354,-3.4096,1,0,1,0.396,0.8748,1.1949,0.7282,174.1,0,0
3633,0.031556,0.030132,0.037354,-3.4560,-3.5640,-3.3529,1,0,1,0.416,0.6540,1.1755,0.7172,165.0,0,0
3634,0.029468,0.029023,0.034171,-3.5245,-3.6009,-3.4411,1,0,1,0.399,0.6720,1.1409,0.7055,155.2,0,0
3635,0.027003,0.025968,0.033677,-3.6118,-3.7055,-3.4557,1,0,1,0.394,2.2425,1.0426,0.6895,133.7,0,0
3636,0.025108,0.023623,0.031025,-3.6846,-3.7931,-3.5354,1,0,0,0.393,1.4386,0.9621,0.6710,114.9,0,0
3637,0.030773,0.022780,0.030132,-3.4811,-3.8272,-3.5640,1,0,0,0.444,0.7418,0.9782,0.6528,106.5,0,0
3638,0.031227,0.020916,0.029023,-3.4665,-3.9079,-3.6009,1,0,0,0.478,1.8444,0.8371,0.6331,91.4,0,0
3639,0.031516,0.019584,0.025968,-3.4573,-3.9743,-3.7055,1,0,0,0.546,1.4740,0.8171,0.6129,192.8,0,0
3640,0.031474,0.030715,0.023623,-3.4586,-3.5585,-3.7931,1,1,0,0.586,2.0065,1.3614,0.6162,127.1,0,0
3641,0.032231,0.028099,0.022780,-3.4348,-3.6529,-3.8272,1,0,0,0.608,0.9566,1.2740,0.6144,156.5,0,0
3642,0.027096,0.029594,0.020916,-3.6084,-3.6049,-3.9079,1,1,0,0.687,0.7206,1.3067,0.6159,146.4,0,0
3643,0.031532,0.054589,0.019584,-3.4567,-2.9884,-3.9743,1,2,0,0.725,2.3191,1.1333,0.6655,61.9,0,0
3644,0.032269,0.057467,0.030715,-3.4337,-2.9460,-3.5585,1,2,1,0.306,0.6747,1.1936,0.7154,198.1,0,0
3645,0.033773,0.050969,0.028099,-3.3881,-3.0798,-3.6529,1,2,0,0.375,4.3078,1.2847,0.7478,180.4,0,0
3646,0.040286,0.045893,0.029594,-3.2118,-3.1822,-3.6049,1,2,1,0.373,0.9683,1.3125,0.7673,151.8,0,0
3647,0.038581,0.043617,0.054589,-3.2550,-3.2255,-2.9884,1,2,2,0.403,0.7718,1.2998,0.7806,133.9,0,0
3648,0.034785,0.040174,0.057467,-3.3586,-3.3042,-2.9460,1,1,2,0.394,0.8886,1.3288,0.7862,110.9,0,0
3649,0.032819,0.036222,0.050969,-3.4167,-3.4012,-3.0798,1,0,2,0.381,0.9639,1.2667,0.7839,89.5,0,0
3650,0.032469,0.038706,0.045893,-3.4275,-3.3295,-3.1822,1,0,2,0.380,0.7417,1.2906,0.7868,194.5,0,0
3651,0.032064,0.042714,0.043617,-3.4400,-3.2296,-3.2255,1,2,2,0.367,0.8291,1.2649,0.7971,177.6,0,0
3652,0.036591,0.048375,0.040174,-3.3080,-3.1049,-3.3042,1,2,1,0.343,0.9352,1.2523,0.8172,153.4,0,0
3653,0.033522,0.042231,0.036222,-3.3956,-3.2425,-3.4012,1,2,0,0.346,2.9640,1.2695,0.8237,167.0,0,0
3654,0.033623,0.037713,0.038706,-3.3925,-3.3512,-3.3295,1,1,0,0.314,0.8758,1.2295,0.8210,166.6,0,0
3655,0.029401,0.036498,0.042714,-3.5267,-3.3801,-3.2296,1,1,2,0.356,0.6479,1.2270,0.8165,160.0,0,0
3656,0.030051,0.035029,0.048375,-3.5048,-3.4201,-3.1049,1,0,2,0.426,0.6531,1.2190,0.8098,152.5,0,0
3657,0.032293,0.037299,0.042231,-3.4329,-3.3580,-3.2425,1,0,2,0.337,0.7774,1.2427,0.8083,146.9,0,0
3658,0.028746,0.033410,0.037713,-3.5493,-3.4651,-3.3512,1,0,1,0.348,1.0663,1.2000,0.7995,137.1,0,0
3659,0.029692,0.030312,0.036498,-3.5169,-3.5569,-3.3801,1,0,1,0.361,0.9314,1.1314,0.7859,125.7,0,0
3660,0.033183,0.037517,0.035029,-3.4057,-3.3522,-3.4201,1,0,0,0.407,1.0741,1.2788,0.7878,126.2,0,0
3661,0.027222,0.033001,0.037299,-3.6037,-3.4761,-3.3580,1,0,0,0.369,3.0260,1.1770,0.7808,120.1,0,0
3662,0.027841,0.031435,0.033410,-3.5812,-3.5218,-3.4651,1,0,0,0.452,0.6851,1.1590,0.7717,113.5,0,0
3663,0.032117,0.041976,0.030312,-3.4384,-3.2402,-3.5569,1,2,0,0.502,1.2204,1.2561,0.7843,102.4,0,0
3664,0.041121,0.061924,0.037517,-3.1912,-2.8439,-3.3522,1,2,0,0.364,1.5865,1.0668,0.8346,66.9,0,0
3665,0.046663,0.072483,0.033001,-3.0648,-2.6854,-3.4761,1,2,0,0.440,0.8358,0.9995,0.8996,186.3,0,0
3666,0.039356,0.080161,0.031435,-3.2351,-2.5856,-3.5218,1,2,0,0.479,0.7787,1.0318,0.9715,174.9,0,0
3667,0.037359,0.074703,0.041976,-3.2872,-2.6635,-3.2402,1,2,2,0.417,0.7354,1.1908,1.0246,177.8,0,0
3668,0.036815,0.065521,0.061924,-3.3018,-2.8005,-2.8439,1,2,2,0.607,1.8321,1.2736,1.0544,177.4,0,0
3669,0.036843,0.060045,0.072483,-3.3011,-2.8873,-2.6854,1,2,2,0.632,0.7773,1.3134,1.0706,170.9,0,0
3670,0.034832,0.053990,0.080161,-3.3572,-2.9917,-2.5856,1,2,2,0.600,0.8632,1.3011,1.0738,160.2,0,0
3671,0.032459,0.048252,0.074703,-3.4278,-3.1011,-2.6635,1,1,2,0.525,0.9211,1.2825,1.0660,145.8,0,0
3672,0.033169,0.043071,0.065521,-3.4061,-3.2096,-2.8005,1,0,2,0.465,0.9291,1.2158,1.0494,130.0,0,0
3673,0.034916,0.042829,0.060045,-3.3548,-3.2127,-2.8873,1,1,2,0.402,0.6668,1.2305,1.0340,126.9,0,0
3674,0.041054,0.041958,0.053990,-3.1929,-3.2321,-2.9917,1,1,2,0.346,0.6682,1.2359,1.0187,121.0,0,0
3675,0.041089,0.046462,0.048252,-3.1920,-3.1332,-3.1011,1,1,1,0.347,0.7610,1.2782,1.0134,126.1,0,0
3676,0.036933,0.044643,0.043071,-3.2987,-3.1741,-3.2096,1,1,0,0.370,0.6943,1.2676,1.0052,118.4,0,0
3677,0.038831,0.041302,0.042829,-3.2485,-3.2499,-3.2127,1,1,1,0.371,0.8756,1.2504,0.9917,108.0,0,0
3678,0.031348,0.037729,0.041958,-3.4626,-3.3373,-3.2321,1,0,1,0.400,0.9789,1.2060,0.9729,97.3,0,0
3679,0.032025,0.050164,0.046462,-3.4412,-3.0601,-3.1332,1,2,1,0.377,1.3558,1.2710,0.9795,157.3,0,0
3680,0.031350,0.044517,0.044643,-3.4625,-3.1831,-3.1741,1,1,1,0.325,1.5502,1.3044,0.9748,180.7,0,0
3681,0.029135,0.039610,0.041302,-3.5358,-3.2974,-3.2499,1,1,1,0.354,1.0910,1.2672,0.9614,187.5,0,0
3682,0.027317,0.042945,0.037729,-3.6003,-3.2182,-3.3373,1,1,0,0.359,0.8062,1.2619,0.9558,176.4,0,0
3683,0.028260,0.037944,0.050164,-3.5663,-3.3389,-3.0601,1,1,2,0.386,1.2990,1.2279,0.9413,175.3,0,0
3684,0.028010,0.033597,0.044517,-3.5752,-3.4533,-3.1831,1,0,1,0.365,1.5893,1.1652,0.9201,164.9,0,0
3685,0.032386,0.032631,0.039610,-3.4300,-3.4801,-3.2974,1,1,1,0.359,0.6378,1.1459,0.8994,158.0,0,0
3686,0.033985,0.043386,0.042945,-3.3818,-3.2052,-3.2182,1,1,1,0.390,1.2571,1.2837,0.9015,146.9,0,0
3687,0.036722,0.039514,0.037944,-3.3044,-3.2988,-3.3389,1,1,1,0.388,0.8410,1.2312,0.8960,146.3,0,0
3688,0.037480,0.035874,0.033597,-3.2839,-3.3918,-3.4533,1,1,0,0.397,0.8400,1.1634,0.8842,141.8,0,0
3689,0.030176,0.032509,0.032631,-3.5007,-3.4846,-3.4801,1,1,1,0.417,0.9602,1.1296,0.8672,135.5,0,0
3690,0.028339,0.032108,0.043386,-3.5635,-3.4948,-3.2052,1,1,1,0.427,0.6525,1.1246,0.8513,130.1,0,0
3691,0.033348,0.029011,0.039514,-3.4007,-3.5933,-3.2988,1,0,1,0.462,1.6787,1.0951,0.8311,122.2,0,0
3692,0.032727,0.026248,0.035874,-3.4195,-3.6901,-3.3918,1,0,1,0.477,2.0729,1.0269,0.8075,111.0,0,0
3693,0.035885,0.024795,0.032509,-3.3274,-3.7443,-3.4846,1,0,1,0.445,0.7986,0.9981,0.7836,102.4,0,0
3694,0.036565,0.022729,0.032108,-3.3087,-3.8275,-3.4948,1,0,1,0.459,1.7805,0.9308,0.7581,89.7,0,0
3695,0.038842,0.022897,0.029011,-3.2483,-3.8198,-3.5933,1,0,0,0.442,0.6012,0.9284,0.7356,199.4,0,0
3696,0.036828,0.023106,0.026248,-3.3015,-3.8133,-3.6901,1,0,0,0.520,0.5943,1.0028,0.7159,197.5,0,0
3697,0.032118,0.025243,0.024795,-3.4383,-3.7312,-3.7443,1,0,0,0.533,0.7793,1.1631,0.7027,187.8,0,0
3698,0.030864,0.023717,0.022729,-3.4782,-3.7939,-3.8275,1,0,0,0.571,0.8000,1.0742,0.6878,190.3,0,0
3699,0.029716,0.022966,0.022897,-3.5161,-3.8280,-3.8198,1,0,0,0.567,0.6374,1.0678,0.6731,186.2,0,0
3700,0.026315,0.027273,0.023106,-3.6376,-3.6690,-3.8133,1,0,0,0.546,1.0165,1.2170,0.6689,168.8,0,0
3701,0.023028,0.025030,0.025243,-3.7710,-3.7534,-3.7312,1,0,0,0.451,0.8874,1.1386,0.6607,170.8,0,0
3702,0.026683,0.029084,0.023717,-3.6237,-3.6123,-3.7939,1,0,0,0.528,0.9603,1.2621,0.6620,149.7,0,0
3703,0.027657,0.026280,0.022966,-3.5879,-3.7084,-3.8280,1,0,0,0.554,0.9182,1.1416,0.6575,150.7,0,0
3704,0.022489,0.025506,0.027273,-3.7947,-3.7357,-3.6690,1,0,0,0.410,0.6531,1.1379,0.6521,144.6,0,0
3705,0.023328,0.025792,0.025030,-3.7581,-3.7236,-3.7534,1,0,0,0.485,0.6767,1.1621,0.6480,137.2,0,0
3706,0.021587,0.024123,0.029084,-3.8357,-3.7892,-3.6123,1,0,0,0.364,0.8338,1.1451,0.6409,131.7,0,0
3707,0.025060,0.021739,0.026280,-3.6865,-3.8869,-3.7084,1,0,0,0.426,2.1658,1.0303,0.6297,121.7,0,0
3708,0.024265,0.031278,0.025506,-3.7187,-3.5433,-3.7357,1,1,0,0.449,1.2782,1.2867,0.6403,109.1,0,0
3709,0.028845,0.032305,0.025792,-3.5458,-3.5153,-3.7236,1,1,0,0.422,0.7341,1.2744,0.6523,101.4,0,0
3710,0.030998,0.029188,0.024123,-3.4738,-3.6141,-3.7892,1,1,0,0.467,1.0829,1.2490,0.6566,100.1,0,0
3711,0.034102,0.027396,0.021739,-3.3784,-3.6720,-3.8869,1,1,0,0.530,0.7628,1.1942,0.6568,95.5,0,0
3712,0.035062,0.040156,0.031278,-3.3506,-3.2972,-3.5433,1,1,1,0.444,1.4887,1.2595,0.6849,136.5,0,0
3713,0.038227,0.036038,0.032305,-3.2642,-3.4057,-3.5153,1,1,1,0.444,1.1802,1.2829,0.7014,159.5,0,0
3714,0.031683,0.032119,0.029188,-3.4520,-3.5125,-3.6141,1,1,1,0.440,1.0820,1.2113,0.7078,166.9,0,0
3715,0.033517,0.030682,0.027396,-3.3957,-3.5530,-3.6720,1,1,1,0.447,0.6615,1.2331,0.7107,162.4,0,0
3716,0.040184,0.029268,0.040156,-3.2143,-3.5970,-3.2972,1,1,1,0.400,0.6946,1.2103,0.7104,155.8,0,0
3717,0.043686,0.038825,0.036038,-3.1307,-3.3169,-3.4057,1,1,1,0.430,1.2479,1.2405,0.7312,140.0,0,0
3718,0.047524,0.044240,0.032119,-3.0465,-3.1911,-3.5125,1,2,1,0.467,0.9494,1.2222,0.7618,129.9,0,0
3719,0.052958,0.043193,0.030682,-2.9383,-3.2176,-3.5530,1,2,1,0.426,0.6822,1.2164,0.7871,128.1,0,0
3720,0.045880,0.058864,0.029268,-3.0817,-2.9043,-3.5970,1,2,1,0.430,1.4096,1.0786,0.8435,104.8,0,0
3721,0.040866,0.054823,0.038825,-3.1975,-2.9788,-3.3169,1,2,1,0.419,0.7170,1.2330,0.8850,107.6,0,0
3722,0.039740,0.059217,0.044240,-3.2254,-2.8967,-3.1911,1,2,2,0.396,0.9687,1.2254,0.9312,99.0,0,0
3723,0.042636,0.068726,0.043193,-3.1551,-2.7425,-3.2176,1,2,2,0.425,0.8266,1.2187,0.9919,190.6,0,0
3724,0.037951,0.061619,0.058864,-3.2715,-2.8584,-2.9043,1,2,2,0.572,1.2637,1.2649,1.0308,195.0,0,0
3725,0.034446,0.054733,0.054823,-3.3684,-2.9802,-2.9788,1,2,2,0.480,1.3057,1.3299,1.0510,187.0,0,0
3726,0.027927,0.052698,0.059217,-3.5782,-3.0154,-2.8967,1,2,2,0.507,0.6612,1.3222,1.0647,179.1,0,0
3727,0.028599,0.048059,0.068726,-3.5544,-3.1067,-2.7425,1,2,2,0.517,0.8555,1.3161,1.0673,162.6,0,0
3728,0.028358,0.042144,0.061619,-3.5628,-3.2359,-2.8584,1,0,2,0.476,2.2315,1.2867,1.0574,136.6,0,0
3729,0.028800,0.037120,0.054733,-3.5474,-3.3584,-2.9802,1,0,2,0.380,2.4311,1.2351,1.0382,111.0,0,0
3730,0.027265,0.033179,0.052698,-3.6022,-3.4647,-3.0154,1,0,2,0.359,1.6613,1.1886,1.0129,90.9,0,0
3731,0.030085,0.029994,0.048059,-3.5037,-3.5611,-3.1067,1,0,2,0.317,1.3301,1.1238,0.9836,192.7,0,0
3732,0.029243,0.027433,0.042144,-3.5321,-3.6448,-3.2359,1,0,0,0.377,1.1057,1.0605,0.9520,177.8,0,0
3733,0.033752,0.024990,0.037120,-3.3887,-3.7337,-3.3584,1,0,0,0.444,2.0317,0.9693,0.9185,158.3,0,0
3734,0.036684,0.037215,0.033179,-3.3054,-3.3568,-3.4647,1,1,0,0.466,1.6593,1.3406,0.9144,160.6,0,0
3735,0.033798,0.044338,0.029994,-3.3874,-3.1934,-3.5611,1,1,0,0.511,0.9816,1.3467,0.9258,130.2,0,0
3736,0.031485,0.051950,0.027433,-3.4582,-3.0389,-3.6448,1,2,0,0.547,1.0355,1.3147,0.9521,104.8,0,0
3737,0.031130,0.045407,0.024990,-3.4696,-3.1800,-3.7337,1,1,0,0.612,3.6561,1.3408,0.9618,128.2,0,0
3738,0.031798,0.046675,0.037215,-3.4483,-3.1482,-3.3568,1,1,1,0.346,0.7736,1.3131,0.9731,121.1,0,0
3739,0.028138,0.043899,0.044338,-3.5706,-3.2068,-3.1934,1,1,1,0.329,0.6583,1.3023,0.9774,123.0,0,0
3740,0.028901,0.039854,0.051950,-3.5439,-3.3000,-3.0389,1,1,2,0.328,0.7709,1.2916,0.9728,122.5,0,0
3741,0.026717,0.035811,0.045407,-3.6224,-3.4012,-3.1800,1,1,1,0.340,0.8986,1.2542,0.9602,116.6,0,0
3742,0.030625,0.055500,0.046675,-3.4859,-2.9643,-3.1482,1,2,1,0.366,1.6492,1.2850,0.9903,97.7,0,0
3743,0.026222,0.053961,0.043899,-3.6411,-2.9967,-3.2068,1,2,1,0.386,0.6524,1.2881,1.0138,197.5,0,0
3744,0.028699,0.047235,0.039854,-3.5509,-3.1313,-3.3000,1,2,1,0.385,2.0318,1.3005,1.0207,177.1,0,0
3745,0.031036,0.041690,0.035811,-3.4726,-3.2516,-3.4012,1,1,1,0.359,1.4155,1.2847,1.0152,147.3,0,0
3746,0.029527,0.036542,0.055500,-3.5225,-3.3757,-2.9643,1,1,2,0.430,2.1800,1.1943,0.9997,115.8,0,0
3747,0.030373,0.032663,0.053961,-3.4942,-3.4800,-2.9967,1,1,2,0.396,1.5441,1.1387,0.9777,91.0,0,0
3748,0.028527,0.034306,0.047235,-3.5569,-3.4294,-3.1313,1,1,2,0.354,0.6837,1.1856,0.9615,198.1,0,0
3749,0.029110,0.031215,0.041690,-3.5367,-3.5209,-3.2516,1,1,1,0.356,2.0804,1.1891,0.9404,194.4,0,0
3750,0.035356,0.031306,0.036542,-3.3423,-3.5183,-3.3757,1,1,1,0.451,0.6077,1.1916,0.9218,191.1,0,0
